"TID","TARGET_TYPE","PREF_NAME","TAX_ID","ORGANISM","CHEMBL_ID","SPECIES_GROUP_FLAG"
104697,"PROTEIN FAMILY","MAP kinase p38",9606,"Homo sapiens","CHEMBL2094115",
104698,"PROTEIN COMPLEX","Serotonin 3 (5-HT3) receptor",10116,"Rattus norvegicus","CHEMBL2094116",
104699,"PROTEIN FAMILY","Adenosine A2 receptor",10116,"Rattus norvegicus","CHEMBL2094117",
104700,"PROTEIN FAMILY","Adrenergic receptor beta",9606,"Homo sapiens","CHEMBL2094118",
104701,"PROTEIN COMPLEX GROUP","Glutamate receptor ionotropic, kainate",10116,"Rattus norvegicus","CHEMBL2094119",
104702,"PROTEIN COMPLEX","GABA-A receptor; alpha-3/beta-3/gamma-2",9606,"Homo sapiens","CHEMBL2094120",
104703,"PROTEIN COMPLEX","GABA-A receptor; alpha-1/beta-3/gamma-2",9606,"Homo sapiens","CHEMBL2094121",
104704,"PROTEIN COMPLEX","GABA-A receptor; alpha-5/beta-3/gamma-2",9606,"Homo sapiens","CHEMBL2094122",
104705,"PROTEIN FAMILY","Serotonin (5-HT) receptor",10116,"Rattus norvegicus","CHEMBL2094123",
104706,"PROTEIN COMPLEX GROUP","Glutamate [NMDA] receptor",9606,"Homo sapiens","CHEMBL2094124",
104707,"PROTEIN FAMILY","Phosphodiesterase 3",9606,"Homo sapiens","CHEMBL2094125",
104708,"PROTEIN COMPLEX","Cyclin-dependent kinase 2/cyclin E",9606,"Homo sapiens","CHEMBL2094126",
104730,"PROTEIN COMPLEX GROUP","Nuclear factor NF-kappa-B complex",9606,"Homo sapiens","CHEMBL2094258",
104731,"PROTEIN FAMILY","Protein kinase C (PKC)",10116,"Rattus norvegicus","CHEMBL2094266",
104732,"PROTEIN FAMILY","Phosphodiesterase 4",10116,"Rattus norvegicus","CHEMBL2094267",
104733,"PROTEIN FAMILY","Melatonin receptor",9606,"Homo sapiens","CHEMBL2094268",
104734,"SELECTIVITY GROUP","Opioid receptors; mu & delta",9606,"Homo sapiens","CHEMBL2095149",
104735,"PROTEIN FAMILY","Phosphodiesterase 1",9606,"Homo sapiens","CHEMBL2095150",
104736,"SELECTIVITY GROUP","Opioid receptors; delta & kappa",9606,"Homo sapiens","CHEMBL2095151",
104737,"PROTEIN COMPLEX GROUP","Sulfonylurea receptors; K-ATP channels",9606,"Homo sapiens","CHEMBL2095152",
104738,"SELECTIVITY GROUP","Phosphodiesterase; PDE3 & PDE4",9606,"Homo sapiens","CHEMBL2095153",
104739,"PROTEIN FAMILY","Melatonin receptor",9031,"Gallus gallus","CHEMBL2095154",
104740,"SELECTIVITY GROUP","Opioid receptors; mu & delta",10116,"Rattus norvegicus","CHEMBL2095155",
104741,"SELECTIVITY GROUP","Opioid receptors; mu & kappa",9606,"Homo sapiens","CHEMBL2095156",
104742,"PROTEIN FAMILY","Cyclooxygenase",10116,"Rattus norvegicus","CHEMBL2095157",
104743,"PROTEIN FAMILY","Adrenergic receptor alpha-2",9606,"Homo sapiens","CHEMBL2095158",
104744,"PROTEIN FAMILY","Serotonin 1 (5-HT1) receptor",10116,"Rattus norvegicus","CHEMBL2095159",
104837,"PROTEIN FAMILY","Sodium channel alpha subunits; brain (Types I, II, III)",9606,"Homo sapiens","CHEMBL2096682",
104838,"SELECTIVITY GROUP","Benzodiazepine receptors; peripheral & central",10116,"Rattus norvegicus","CHEMBL2096683",
104839,"PROTEIN FAMILY","Vanilloid receptor",10116,"Rattus norvegicus","CHEMBL2096684",
104840,"PROTEIN FAMILY","GABA transporter",10090,"Mus musculus","CHEMBL2096685",
104841,"PROTEIN COMPLEX GROUP","Serotonin (5-HT3) receptor",9606,"Homo sapiens","CHEMBL2096904",
104842,"PROTEIN FAMILY","Dopamine receptor",9606,"Homo sapiens","CHEMBL2096905",
104843,"SELECTIVITY GROUP","Carbonic anhydrases; II & IX",9606,"Homo sapiens","CHEMBL2096906",
104844,"PROTEIN COMPLEX GROUP","AMP-activated protein kinase, AMPK",9606,"Homo sapiens","CHEMBL2096907",
104845,"SELECTIVITY GROUP","Adenosine receptors; A1 & A2b",9606,"Homo sapiens","CHEMBL2096908",
104846,"PROTEIN FAMILY","Interleukin-8 receptors, CXCR1/CXCR2",9606,"Homo sapiens","CHEMBL2096909",
104847,"SELECTIVITY GROUP","Dopamine receptors; D1 & D2",10116,"Rattus norvegicus","CHEMBL2096910",
104860,"PROTEIN COMPLEX","Platelet-derived growth factor receptor",10090,"Mus musculus","CHEMBL2096980",
104861,"PROTEIN FAMILY","Cannabinoid receptor",9606,"Homo sapiens","CHEMBL2096981",
104862,"SELECTIVITY GROUP","Adenosine receptors; A1 & A2a",9606,"Homo sapiens","CHEMBL2096982",
104863,"PROTEIN FAMILY","Sterol O-acyltransferase, Soat",10116,"Rattus norvegicus","CHEMBL2096983",
104864,"PROTEIN FAMILY","Pancreatic elastase",9823,"Sus scrofa","CHEMBL2096984",
104865,"PROTEIN FAMILY","Sodium/hydrogen exchanger",9986,"Oryctolagus cuniculus","CHEMBL2096985",
104866,"PROTEIN FAMILY","Cholecystokinin receptor",10116,"Rattus norvegicus","CHEMBL2096986",
104867,"PROTEIN COMPLEX","Geranylgeranyl transferase type I",9913,"Bos taurus","CHEMBL2096987",
104868,"SELECTIVITY GROUP","Thrombin & trypsin",9606,"Homo sapiens","CHEMBL2096988",
104869,"PROTEIN FAMILY","Angiotensin-converting enzyme",9606,"Homo sapiens","CHEMBL2096989",
104870,"SELECTIVITY GROUP","Monoamine transporters; Norepinephrine & dopamine",9606,"Homo sapiens","CHEMBL2096990",
104871,"PROTEIN COMPLEX GROUP","Protein farnesyl/geranylgeranyl transferase",9606,"Homo sapiens","CHEMBL2096991",
104872,"PROTEIN FAMILY","Phosphodiesterase, PDE1/PDE5",9606,"Homo sapiens","CHEMBL2097161",
104873,"PROTEIN FAMILY","Muscarinic acetylcholine receptor",10090,"Mus musculus","CHEMBL2097162",
104874,"PROTEIN FAMILY","Phosphodiesterase 6",9606,"Homo sapiens","CHEMBL2097163",
104875,"PROTEIN FAMILY","CaM kinase II",9606,"Homo sapiens","CHEMBL2097164",
104876,"SELECTIVITY GROUP","Dopamine receptors; D3 & D4",9606,"Homo sapiens","CHEMBL2097165",
104877,"PROTEIN FAMILY","Phosphodiesterase 1",9913,"Bos taurus","CHEMBL2097166",
104878,"PROTEIN FAMILY","Adenylate cyclase",9606,"Homo sapiens","CHEMBL2097167",
104879,"PROTEIN FAMILY","Protein kinase C, PKC; classical",10116,"Rattus norvegicus","CHEMBL2097168",
104880,"SELECTIVITY GROUP","Adrenergic receptor beta; ADRB1 & ADRB3",9606,"Homo sapiens","CHEMBL2097169",
104881,"PROTEIN-PROTEIN INTERACTION","Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1",9606,"Homo sapiens","CHEMBL2097170",
104882,"SELECTIVITY GROUP","Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1",10116,"Rattus norvegicus","CHEMBL2097171",
104897,"PROTEIN COMPLEX","Neuronal acetylcholine recetpor; alpha2/beta2",9606,"Homo sapiens","CHEMBL2109236",
104898,"PROTEIN COMPLEX","Neuronal acetylcholine recetpor; alpha6/beta2",9606,"Homo sapiens","CHEMBL2109237",
104899,"PROTEIN COMPLEX","Neuronal acetylcholine recetpor; alpha9/alpha10",9606,"Homo sapiens","CHEMBL2109238",
104900,"PROTEIN COMPLEX","Adrenomedullin receptor, AM2; CALCRL/RAMP3",10116,"Rattus norvegicus","CHEMBL2109239",
104901,"PROTEIN COMPLEX","Calcitonin-gene-related peptide receptor; CALCRL/RAMP1",10116,"Rattus norvegicus","CHEMBL2109240",
104902,"PROTEIN COMPLEX GROUP","Glutamate receptor ionotropic kainate",9606,"Homo sapiens","CHEMBL2109241",
104903,"PROTEIN COMPLEX GROUP","GABA-C receptor",9606,"Homo sapiens","CHEMBL2109242",
104904,"PROTEIN COMPLEX GROUP","GABA-A receptor; benzodiazepine site",9606,"Homo sapiens","CHEMBL2109243",
104905,"PROTEIN COMPLEX GROUP","GABA-A receptor; agonist GABA site",9606,"Homo sapiens","CHEMBL2109244",
104906,"SELECTIVITY GROUP","Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor",10090,"Mus musculus","CHEMBL2109245",
104908,"PROTEIN COMPLEX","Amylin receptor AMY1, CALCR/RAMP1",9606,"Homo sapiens","CHEMBL2111189",
104909,"PROTEIN COMPLEX","Amylin receptor AMY3; CALCR/RAMP3",9606,"Homo sapiens","CHEMBL2111190",
104910,"PROTEIN COMPLEX","Adrenomedullin receptor, AM2; CALCRL/RAMP3",9606,"Homo sapiens","CHEMBL2111191",
104911,"PROTEIN COMPLEX","Cyclin-dependent kinase 7/ cyclin H",9606,"Homo sapiens","CHEMBL2111288",
104912,"PROTEIN FAMILY","Dual specificity mitogen-activated protein kinase kinase; MEK1/2",9606,"Homo sapiens","CHEMBL2111289",
104356,"SINGLE PROTEIN","DNA-directed DNA/RNA polymerase mu",9606,"Homo sapiens","CHEMBL1914260",
104357,"SINGLE PROTEIN","Laccase",5325,"Trametes versicolor","CHEMBL1914261",
104358,"SINGLE PROTEIN","Sphingosine 1-phosphate receptor 1",10090,"Mus musculus","CHEMBL1914262",
104359,"SINGLE PROTEIN","Sphingosine 1-phosphate receptor 1",10116,"Rattus norvegicus","CHEMBL1914263",
104361,"SINGLE PROTEIN","Tryptophan 2,3-dioxygenase",266264,"Ralstonia metallidurans (strain CH34 / ATCC 43123 / DSM 2839)","CHEMBL1914265",
104362,"SINGLE PROTEIN","Islet amyloid polypeptide",9606,"Homo sapiens","CHEMBL1914266",
104363,"SINGLE PROTEIN","Estradiol 17-beta-dehydrogenase 1",10116,"Rattus norvegicus","CHEMBL1914267",
104364,"SINGLE PROTEIN","Estradiol 17-beta-dehydrogenase 2",10116,"Rattus norvegicus","CHEMBL1914268",
104365,"SINGLE PROTEIN","Estradiol 17-beta-dehydrogenase 1",10090,"Mus musculus","CHEMBL1914269",
104366,"SINGLE PROTEIN","Estradiol 17-beta-dehydrogenase 2",10090,"Mus musculus","CHEMBL1914270",
104367,"SINGLE PROTEIN","17-beta-hydroxysteroid dehydrogenase type 1",9483,"Callithrix jacchus","CHEMBL1914271",
104368,"SINGLE PROTEIN","Scavenger receptor class B member 1",9606,"Homo sapiens","CHEMBL1914272",
104369,"SINGLE PROTEIN","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",10116,"Rattus norvegicus","CHEMBL1914273",
104370,"SINGLE PROTEIN","Cytohesin-3",10116,"Rattus norvegicus","CHEMBL1914274",
104441,"SINGLE PROTEIN","Proteasome subunit beta type-9",10090,"Mus musculus","CHEMBL1944491",
104442,"SINGLE PROTEIN","Proteasome subunit beta type-8",10090,"Mus musculus","CHEMBL1944492",
104443,"SINGLE PROTEIN","Proteasome subunit beta type-6",10090,"Mus musculus","CHEMBL1944493",
104444,"SINGLE PROTEIN","Proteasome subunit beta type-5",10090,"Mus musculus","CHEMBL1944494",
104445,"SINGLE PROTEIN","Proteasome subunit beta type-9",9606,"Homo sapiens","CHEMBL1944495",
104446,"SINGLE PROTEIN","Proteasome subunit beta type-6",9606,"Homo sapiens","CHEMBL1944496",
104447,"SINGLE PROTEIN","Soluble acetylcholine receptor",6500,"Aplysia californica","CHEMBL1944497",
104448,"SINGLE PROTEIN","Carbonic anhydrase 3",9913,"Bos taurus","CHEMBL1944498",
104449,"SINGLE PROTEIN","Astrosclerin-3",85810,"Astrosclera willeyana","CHEMBL1944499",
104450,"SINGLE PROTEIN","Trypanothione reductase",5659,"Leishmania amazonensis","CHEMBL1944500",
104451,"SINGLE PROTEIN","Trypanothione reductase",5671,"Leishmania infantum","CHEMBL1944501",
104468,"SINGLE PROTEIN","Nuclear receptor subfamily 1 group D member 1",9606,"Homo sapiens","CHEMBL1961783",
104469,"SINGLE PROTEIN","Nuclear receptor subfamily 1 group D member 2",9606,"Homo sapiens","CHEMBL1961784",
104470,"SINGLE PROTEIN","Receptor-type tyrosine-protein phosphatase U",9606,"Homo sapiens","CHEMBL1961785",
104471,"SINGLE PROTEIN","Hepatocyte nuclear factor 4-gamma",9606,"Homo sapiens","CHEMBL1961786",
104553,"SINGLE PROTEIN","Polymerase acidic protein",506350,"Influenza A virus (strain A/Hong Kong/1/1968 H3N2)","CHEMBL2040544",
104666,"SINGLE PROTEIN","GTPase NRas",9606,"Homo sapiens","CHEMBL2079845",
104667,"SINGLE PROTEIN","Son of sevenless homolog 1",9606,"Homo sapiens","CHEMBL2079846",
104668,"SINGLE PROTEIN","Beta-lactamase II",1392,"Bacillus anthracis","CHEMBL2079847",
104669,"SINGLE PROTEIN","Activated CDC42 kinase 1",10090,"Mus musculus","CHEMBL2079848",
104670,"SINGLE PROTEIN","Serine protease hepsin",9606,"Homo sapiens","CHEMBL2079849",
104671,"SINGLE PROTEIN","Protein prune homolog",9606,"Homo sapiens","CHEMBL2079850",
104672,"SINGLE PROTEIN","Snake venom metalloproteinase Bap1",8722,"Bothrops asper","CHEMBL2079851",
104673,"SINGLE PROTEIN","Protein-glutamine gamma-glutamyltransferase 6",9606,"Homo sapiens","CHEMBL2079852",
104674,"SINGLE PROTEIN","Protein-glutamine gamma-glutamyltransferase 2",10090,"Mus musculus","CHEMBL2079853",
104709,"PROTEIN COMPLEX","Cyclin-dependent kinase 1/cyclin B",9606,"Homo sapiens","CHEMBL2094127",
104710,"PROTEIN COMPLEX","Cyclin-dependent kinase 2/cyclin A",9606,"Homo sapiens","CHEMBL2094128",
104711,"PROTEIN FAMILY","Opioid receptor",10116,"Rattus norvegicus","CHEMBL2094129",
104712,"PROTEIN COMPLEX","GABA-A receptor; alpha-2/beta-3/gamma-2",9606,"Homo sapiens","CHEMBL2094130",
104713,"SELECTIVITY GROUP","Adenosine receptors; A1 & A2",10116,"Rattus norvegicus","CHEMBL2094131",
104714,"PROTEIN COMPLEX","Serotonin 3 (5-HT3) receptor",9606,"Homo sapiens","CHEMBL2094132",
104715,"PROTEIN COMPLEX GROUP","GABA-A receptor; anion channel",10090,"Mus musculus","CHEMBL2094133",
104716,"PROTEIN FAMILY","Tubulin",9913,"Bos taurus","CHEMBL2094134",
104717,"PROTEIN COMPLEX","Gamma-secretase",9606,"Homo sapiens","CHEMBL2094135",
104720,"PROTEIN FAMILY","cAMP-dependent protein kinase (PKA)",9606,"Homo sapiens","CHEMBL2094138",
104721,"PROTEIN COMPLEX","DNA gyrase",83333,"Escherichia coli K-12","CHEMBL2094139",
104722,"PROTEIN FAMILY","Angiotensin II receptor (AT-1) type-1",10116,"Rattus norvegicus","CHEMBL2094250",
104723,"PROTEIN FAMILY","Adrenergic receptor alpha-1",9606,"Homo sapiens","CHEMBL2094251",
104724,"SELECTIVITY GROUP","Monoamine transporters; serotonin & dopamine",10116,"Rattus norvegicus","CHEMBL2094252",
104725,"PROTEIN FAMILY","Cyclooxygenase",9606,"Homo sapiens","CHEMBL2094253",
104726,"PROTEIN FAMILY","Cysteinyl leukotriene receptor",9606,"Homo sapiens","CHEMBL2094254",
104727,"PROTEIN FAMILY","DNA topoisomerase II",9606,"Homo sapiens","CHEMBL2094255",
104728,"PROTEIN FAMILY","Angiotensin II receptor",9606,"Homo sapiens","CHEMBL2094256",
104729,"PROTEIN FAMILY","Adenosine A2 receptor",9606,"Homo sapiens","CHEMBL2094257",
104505,"SINGLE PROTEIN","Oxytocin receptor",79684,"Microtus ochrogaster","CHEMBL2016427",
104506,"SINGLE PROTEIN","Vasopressin V1a receptor",79684,"Microtus ochrogaster","CHEMBL2016428",
104507,"SINGLE PROTEIN","Ubiquitin-like modifier-activating enzyme 5",9606,"Homo sapiens","CHEMBL2016429",
104508,"SINGLE PROTEIN","NEDD8-activating enzyme E1 catalytic subunit",9606,"Homo sapiens","CHEMBL2016430",
104509,"SINGLE PROTEIN","NEDD8-activating enzyme E1 regulatory subunit",9606,"Homo sapiens","CHEMBL2016431",
104510,"SINGLE PROTEIN","Serine/threonine-protein kinase pknF",1773,"Mycobacterium tuberculosis","CHEMBL2016432",
104371,"SINGLE PROTEIN","Sodium channel protein type 8 subunit alpha",10090,"Mus musculus","CHEMBL1914275",
104372,"SINGLE PROTEIN","Inward rectifier potassium channel 2",9606,"Homo sapiens","CHEMBL1914276",
104375,"SINGLE PROTEIN","Proton-coupled amino acid transporter 1",9606,"Homo sapiens","CHEMBL1914279",
104376,"SINGLE PROTEIN","Steroid hormone receptor ERR1",10090,"Mus musculus","CHEMBL1914280",
104814,"SELECTIVITY GROUP","Nitric oxide sythases; iNOS & nNOS",9606,"Homo sapiens","CHEMBL2096621",
104815,"PROTEIN FAMILY","Vasopressin receptor",10116,"Rattus norvegicus","CHEMBL2096622",
104816,"PROTEIN COMPLEX","Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2",9606,"Homo sapiens","CHEMBL2096661",
105013,"SELECTIVITY GROUP","Matrix metalloproteinase (2 and 3)",9606,"Homo sapiens","CHEMBL2111321",
105015,"PROTEIN FAMILY","Phosphodiesterase 1",10116,"Rattus norvegicus","CHEMBL2111322",
105017,"SELECTIVITY GROUP","Melanocortin receptor (M3 and M4)",9606,"Homo sapiens","CHEMBL2111323",
105018,"PROTEIN COMPLEX GROUP","Phosphorylase kinase",9606,"Homo sapiens","CHEMBL2111324",
105019,"SELECTIVITY GROUP","PPAR alpha/gamma",9606,"Homo sapiens","CHEMBL2111325",
105020,"SELECTIVITY GROUP","Cyclln-dependent kinase 2 and 4 (CDK2 and CDK4)",9606,"Homo sapiens","CHEMBL2111326",
105021,"PROTEIN COMPLEX","GABA A receptor alpha-2/beta-2/gamma-2",10116,"Rattus norvegicus","CHEMBL2111327",
105023,"PROTEIN COMPLEX","Inhibitor of NF-kappa-B kinase (IKK)",9606,"Homo sapiens","CHEMBL2111328",
105024,"PROTEIN FAMILY","Adenosine receptor",9606,"Homo sapiens","CHEMBL2111329",
105025,"PROTEIN COMPLEX","Ribosomal protein S6 kinase (P70S6K)",9606,"Homo sapiens","CHEMBL2111330",
105028,"PROTEIN FAMILY","KinA/Spo0F (sporulation kinase A/sporulation initiation phosphotransferase F)",224308,"Bacillus subtilis (strain 168)","CHEMBL2111331",
105029,"PROTEIN COMPLEX","Serotonin 3 receptor (5HT3)",9606,"Homo sapiens","CHEMBL2111332",
105030,"PROTEIN FAMILY","Serotonin 3 receptor (5HT3)",10090,"Mus musculus","CHEMBL2111333",
105033,"PROTEIN FAMILY","Cholecystokinin receptor",10090,"Mus musculus","CHEMBL2111334",
105034,"PROTEIN FAMILY","Metabotropic glutamate receptor",10116,"Rattus norvegicus","CHEMBL2111335",
105035,"SELECTIVITY GROUP","VEGF-receptor 2 and tyrosine-protein kinase SRC",9606,"Homo sapiens","CHEMBL2111336",
105036,"PROTEIN FAMILY","Atrial natriuretic peptide receptor",9606,"Homo sapiens","CHEMBL2111337",
105037,"PROTEIN FAMILY","Alpha-2 adrenergic receptor",10090,"Mus musculus","CHEMBL2111338",
105038,"PROTEIN COMPLEX","GABA A receptor alpha-3/beta-2/gamma-2",9606,"Homo sapiens","CHEMBL2111339",
105039,"SELECTIVITY GROUP","Phosphodiesterase 4 and 5 (PDE4 and PDE5)",9606,"Homo sapiens","CHEMBL2111340",
105040,"SELECTIVITY GROUP","Dopamine D1 and D2 receptor",9606,"Homo sapiens","CHEMBL2111341",
105041,"SELECTIVITY GROUP","Dopamine receptor D2 and D3",10116,"Rattus norvegicus","CHEMBL2111342",
105042,"PROTEIN COMPLEX","GABA A receptor alpha-3/beta-2/gamma-2",10116,"Rattus norvegicus","CHEMBL2111343",
105043,"PROTEIN FAMILY","Platelet-derived growth factor receptor (PDGFr)",10116,"Rattus norvegicus","CHEMBL2111344",
105044,"PROTEIN COMPLEX","AMP-activated protein kinase (AMPK) alpha-1/beta-1/gamma-1",9606,"Homo sapiens","CHEMBL2111345",
105045,"SELECTIVITY GROUP","Serotonin and norepinephrine transporters (SERT/NET)",9606,"Homo sapiens","CHEMBL2111346",
105046,"SELECTIVITY GROUP","Muscarinic receptor M2 and M3",10116,"Rattus norvegicus","CHEMBL2111347",
105048,"PROTEIN COMPLEX GROUP","Soluble guanylate cyclase",9606,"Homo sapiens","CHEMBL2111348",
105051,"PROTEIN FAMILY","Prostaglandin G/H synthase (cyclooxygenase)",10090,"Mus musculus","CHEMBL2111349",
105053,"SELECTIVITY GROUP","Nitric oxide synthase (inducible and endothelial)",9606,"Homo sapiens","CHEMBL2111350",
105104,"PROTEIN FAMILY","Serine/threonine-protein kinase RAF and Dual specificity mitogen-activated protein kinase kinase 1 (Raf/MEK)",9606,"Homo sapiens","CHEMBL2111351",
105105,"SELECTIVITY GROUP","Muscarinic acetylcholine receptor M2 and M5",9606,"Homo sapiens","CHEMBL2111352",
105106,"PROTEIN FAMILY","Serine/threonine-protein kinase AKT",9606,"Homo sapiens","CHEMBL2111353",
105107,"PROTEIN FAMILY","Tubulin",9823,"Sus scrofa","CHEMBL2111354",
105108,"PROTEIN COMPLEX","Pho80/Pho85",559292,"Saccharomyces cerevisiae S288c","CHEMBL2111355",
105109,"PROTEIN FAMILY","Mitogen-activated protein kinase 1 and 3 (ERK2 and ERK1)",10116,"Rattus norvegicus","CHEMBL2111356",
105111,"PROTEIN COMPLEX","Calpain 1",9606,"Homo sapiens","CHEMBL2111357",
105112,"PROTEIN FAMILY","Prostaglandin G/H synthase (cyclooxygenase)",9940,"Ovis aries","CHEMBL2111358",
105113,"PROTEIN FAMILY","Dopamine receptor",10090,"Mus musculus","CHEMBL2111359",
105114,"PROTEIN FAMILY","Corticotropin releasing factor receptor",10116,"Rattus norvegicus","CHEMBL2111360",
105115,"SELECTIVITY GROUP","Cathepsin (V and K)",9606,"Homo sapiens","CHEMBL2111361",
105116,"PROTEIN COMPLEX","Integrin alpha-M/beta-2",9606,"Homo sapiens","CHEMBL2111362",
105117,"PROTEIN COMPLEX","Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2)",9606,"Homo sapiens","CHEMBL2111363",
105119,"PROTEIN COMPLEX","Large conductance calcium-activated potassium channel",9913,"Bos taurus","CHEMBL2111364",
105120,"PROTEIN COMPLEX","GABA A receptor alpha-6/beta-2/gamma-2",10116,"Rattus norvegicus","CHEMBL2111365",
105121,"PROTEIN COMPLEX","GABA A receptor alpha-4/beta-3/gamma-2",9606,"Homo sapiens","CHEMBL2111366",
105055,"PROTEIN COMPLEX","PI3-kinase p110-alpha/p85-alpha",9606,"Homo sapiens","CHEMBL2111367",
105056,"SELECTIVITY GROUP","Cathepsin (S and K)",9606,"Homo sapiens","CHEMBL2111368",
105058,"PROTEIN FAMILY","Inosine-5'-monophosphate dehydrogenase (IMPDH)",9606,"Homo sapiens","CHEMBL2111369",
105059,"PROTEIN COMPLEX","GABA A receptor alpha-6/beta-2/gamma-2",9606,"Homo sapiens","CHEMBL2111370",
105060,"SELECTIVITY GROUP","PPAR delta/gamma",9606,"Homo sapiens","CHEMBL2111371",
105061,"PROTEIN FAMILY","Alcohol dehydrogenase",9796,"Equus caballus","CHEMBL2111372",
105062,"PROTEIN FAMILY","Phosphodiesterase 4",10090,"Mus musculus","CHEMBL2111373",
105064,"PROTEIN COMPLEX","GABA A receptor alpha-5/beta-3/gamma-2",10116,"Rattus norvegicus","CHEMBL2111374",
105065,"SELECTIVITY GROUP","Vascular endothelial growth factor receptor 2 and tyrosine-protein kinase TIE-2 (KDR and TIE2)",9606,"Homo sapiens","CHEMBL2111375",
105066,"PROTEIN FAMILY","Spermidine/spermine N(1)-acetyltransferase (SAT)",10090,"Mus musculus","CHEMBL2111376",
105067,"PROTEIN COMPLEX","CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)",9606,"Homo sapiens","CHEMBL2111377",
105068,"SELECTIVITY GROUP","Histamine receptor (H3 and H4)",9606,"Homo sapiens","CHEMBL2111378",
105070,"SELECTIVITY GROUP","Thrombin and urokinase-type plasminogen activator",9606,"Homo sapiens","CHEMBL2111379",
105071,"SELECTIVITY GROUP","Cathepsin (L and K)",9606,"Homo sapiens","CHEMBL2111380",
105072,"PROTEIN COMPLEX","Protein farnesyltransferase (PFT)",5833,"Plasmodium falciparum","CHEMBL2111381",
105074,"PROTEIN FAMILY","Ca2+/calmodulin-dependent protein kinase II (CaM kinase II)",10116,"Rattus norvegicus","CHEMBL2111382",
105075,"SELECTIVITY GROUP","Serotonin receptor 2a and 2c (5HT2A and 5HT2C)",10116,"Rattus norvegicus","CHEMBL2111383",
105076,"PROTEIN COMPLEX GROUP","Nicotinic acetylcholine receptor alpha3/betaX",9606,"Homo sapiens","CHEMBL2111384",
105077,"PROTEIN FAMILY","Cannabinoid receptor",10116,"Rattus norvegicus","CHEMBL2111385",
105078,"PROTEIN FAMILY","Adenosine receptor",10116,"Rattus norvegicus","CHEMBL2111386",
105079,"PROTEIN COMPLEX","NPM/ALK (Nucleophosmin/ALK tyrosine kinase receptor)",9606,"Homo sapiens","CHEMBL2111387",
105082,"SELECTIVITY GROUP","Beta-2 adrenergic receptor and beta-3 adrenergic receptor",9606,"Homo sapiens","CHEMBL2111388",
105083,"PROTEIN COMPLEX","CDK9/cyclin T1",9606,"Homo sapiens","CHEMBL2111389",
105085,"PROTEIN FAMILY","Beta-secretase (BACE)",9606,"Homo sapiens","CHEMBL2111390",
105086,"PROTEIN FAMILY","Fibroblast growth factor receptor",10090,"Mus musculus","CHEMBL2111391",
105087,"PROTEIN COMPLEX","GABA A receptor alpha-1/beta-1/gamma-2",9606,"Homo sapiens","CHEMBL2111392",
105088,"PROTEIN COMPLEX","Farnesyltransferase",559292,"Saccharomyces cerevisiae S288c","CHEMBL2111393",
105089,"PROTEIN COMPLEX","RXR alpha/PPAR gamma",9606,"Homo sapiens","CHEMBL2111394",
105090,"PROTEIN FAMILY","Beta-adrenergic receptor",10090,"Mus musculus","CHEMBL2111395",
105091,"SELECTIVITY GROUP","Cathepsin (B and K)",9606,"Homo sapiens","CHEMBL2111396",
105092,"SELECTIVITY GROUP","Melanocortin receptor (M4 and M5)",9606,"Homo sapiens","CHEMBL2111397",
105093,"SELECTIVITY GROUP","Serotonin receptor 2a and 2b (5HT2A and 5HT2B)",10116,"Rattus norvegicus","CHEMBL2111398",
105094,"PROTEIN FAMILY","Monoamine oxidase",9913,"Bos taurus","CHEMBL2111399",
105095,"SELECTIVITY GROUP","Phosphodiesterase 3 and 5 (PDE3 and PDE5)",9606,"Homo sapiens","CHEMBL2111400",
105096,"SELECTIVITY GROUP","Thrombin and coagulation factor X",9606,"Homo sapiens","CHEMBL2111401",
105097,"PROTEIN COMPLEX","5-lipoxygenase/FLAP",9606,"Homo sapiens","CHEMBL2111402",
105098,"SELECTIVITY GROUP","Adenosine receptor A2a and A3",10116,"Rattus norvegicus","CHEMBL2111403",
105099,"PROTEIN FAMILY","P-glycoprotein 1 and 3 (MDR1a/MDR1b)",10090,"Mus musculus","CHEMBL2111404",
105100,"SELECTIVITY GROUP","Nitric-oxide synthase (endothelial and brain)",9606,"Homo sapiens","CHEMBL2111405",
105102,"SELECTIVITY GROUP","Dopamine D2 receptor and Serotonin 2a receptor (D2 and 5HT2a)",10116,"Rattus norvegicus","CHEMBL2111406",
105103,"PROTEIN COMPLEX","Integrin alpha-V/beta-1",9606,"Homo sapiens","CHEMBL2111407",
104913,"PROTEIN FAMILY","Heart phosphodiesterase",9913,"Bos taurus","CHEMBL2111408",
104915,"SELECTIVITY GROUP","Vascular endothelial growth factor receptor 2 and 3 (KDR and Flt-4)",9606,"Homo sapiens","CHEMBL2111409",
104916,"PROTEIN COMPLEX","Pho80/Pho85/Pho81 complex",559292,"Saccharomyces cerevisiae S288c","CHEMBL2111410",
